paragraph_id,doc_id,source_name,title,company,sector,document_type,theme,source_method,url,date,text,char_count,category,confidence,sentiment,model,classified_at
DOC_f312f6c76e06_P0008,DOC_f312f6c76e06,GDELT/RSS,Small modular reactors and microreactors under development in the United States,Various,Grid Infrastructure,Article,General Energy,rebuild,https://www.eia.gov/todayinenergy/detail.php?id=67584,,"DOE has selected the following vendors for the program: Aalo Atomics Inc.; Antares Nuclear, Inc.; Deep Fission Inc.; Last Energy Inc.; Oklo Inc.; Natura Resources LLC; Radiant Industries Inc.; Terrestrial Energy Inc.; and Valar Atomics Inc. The U.S. military is in the process of adopting commercial microreactors. In 2024, the Defense Innovation Unit with the Department of the Army and the Department of the Air Force launched the Advanced Nuclear Power for Installations program. In April 2025, the following eligible vendors were named for the program: Antares Nuclear, Inc.; BWXT Advanced Technologies LLC; General Atomics Electromagnetic Systems; Kairos Power LLC; Oklo Inc.; Radiant Industries Inc.; Westinghouse Government Services; and X-Energy, LLC.",759,Policy-Backed Capex,0.95,positive,deepseek-chat,2026-04-30T14:10:16.264683
DOC_f312f6c76e06_P0009,DOC_f312f6c76e06,GDELT/RSS,Small modular reactors and microreactors under development in the United States,Various,Grid Infrastructure,Article,General Energy,rebuild,https://www.eia.gov/todayinenergy/detail.php?id=67584,,"In October 2025, the Department of the Army announced the launch of the Janus Program, aimed at building microreactors. The Janus Program will build upon Project Pele, a transportable nuclear reactor intended for electricity production. The DOE laboratory, which worked on Project Pele, will also be working on the Janus Program. As part of next steps for the Janus Program, the Department of the Army has selected nine bases to possibly site microreactors. These installations include Fort Benning, Fort Bragg, Fort Campbell, Fort Drum, Fort Hood, Fort Wainwright, Holston Army Ammunition Plant, Joint Base Lewis-McChord, and Redstone Arsenal.",644,Policy-Backed Capex,0.95,positive,deepseek-chat,2026-04-30T14:10:18.654747
DOC_f312f6c76e06_P0010,DOC_f312f6c76e06,GDELT/RSS,Small modular reactors and microreactors under development in the United States,Various,Grid Infrastructure,Article,General Energy,rebuild,https://www.eia.gov/todayinenergy/detail.php?id=67584,,"The Department of the Air Force is planning its first nuclear microreactor at Eielson Air Force Base in Alaska, in a pilot program with Oklo, Inc., selected as the vendor for their sodium-cooled Aurora design reactor. The project will be commercially owned and operated and aims to deliver 1 MW to 5 MW of electricity by 2027. The Department of the Navy has used advanced nuclear reactors to power aircraft carriers and submarines since the 1950s but is also soliciting offers for commercial on-site SMRs and microreactors to power its installations. We have also compiled a list of advanced nuclear reactor designs currently under construction as pilots or demonstration projects as well as planned projects for future development.",732,Policy-Backed Capex,0.95,positive,deepseek-chat,2026-04-30T14:10:20.802759
DOC_f312f6c76e06_P0011,DOC_f312f6c76e06,GDELT/RSS,Small modular reactors and microreactors under development in the United States,Various,Grid Infrastructure,Article,General Energy,rebuild,https://www.eia.gov/todayinenergy/detail.php?id=67584,,"Lastly, the DOE Fuel Line Pilot Program supports the Energy Reactor Pilot Program and establishes a domestic nuclear fuel supply chain for testing new reactors. The program uses the DOE authorization process to build and operate nuclear fuel production and to provide a fast-tracked approach to commercial licensing. Principal contributors: Slade Johnson, William Walsh",369,Policy-Backed Capex,0.95,positive,deepseek-chat,2026-04-30T14:10:22.936541
DOC_f7f57daf37ba_P0001,DOC_f7f57daf37ba,GDELT/RSS,W rtsil inks two natural gas supply deals with data center operators in Ohio and Texas,Various,Grid Infrastructure,Article,AI/Data Center Demand,rebuild,,,"Finnish engine manufacturer Wärtsilä has signed two data center supply deals in Texas and Ohio. In its first deal, the company signed an agreement to supply 412MW of natural gas-powered engines to an undisclosed hyperscale data center project in Ohio. The deal will see Wärtsilä supply 40 of its 34SG (spark gas) engines, representing the company's first deal within the data center space. The delivery of the engines is expected to be completed in 2028. According to the company, the engine is ideally suited for the data center sector due to its modular nature and low water consumption, allowing for fast and easy deployment. “This project underscores the confidence data center developers place in Wärtsilä’s engine technology to deliver fast, flexible power at scale.",772,Electricity Demand,0.95,positive,deepseek-chat,2026-04-30T14:10:25.281118
DOC_f7f57daf37ba_P0002,DOC_f7f57daf37ba,GDELT/RSS,W rtsil inks two natural gas supply deals with data center operators in Ohio and Texas,Various,Grid Infrastructure,Article,AI/Data Center Demand,rebuild,,,"As AI and cloud demand accelerate, operators need energy solutions that are efficient, resilient, and available on their timeline - not the grid’s. Wärtsilä provides that foundation, delivering dependable, high-performance power that scales as quickly as its infrastructure. The customer chose Wärtsilä for its proven reliability, rapid deployment, and strong operational efficiency across diverse operating conditions,” said Risto Paldanius, VP, Americas at Wärtsilä Energy. In its second deal, the company signed a 790MW supply agreement to power a data center facility under construction in Texas, USA. Wärtsilä will supply the data center operator with 42 50SG engines running on natural gas. The order was booked as intake by Wärtsilä in Q2 2026.",751,Electricity Demand,0.95,positive,deepseek-chat,2026-04-30T14:10:27.346645
DOC_f7f57daf37ba_P0003,DOC_f7f57daf37ba,GDELT/RSS,W rtsil inks two natural gas supply deals with data center operators in Ohio and Texas,Various,Grid Infrastructure,Article,AI/Data Center Demand,rebuild,,,"“Wärtsilä’s primary power solutions offer significant benefits to data center developers by providing continuous, reliable primary power while using significantly less water and fuel than traditional alternatives. Also, our power solutions ramp up quickly and offer a dependable and sustainable foundation for delivering power availability, which is vital for AI and cloud operators. Our modular engine power plants allow easy capacity scale-ups, making them an ideal choice for the fast-growing data center market,” said Anders Lindberg, president of Wärtsilä Energy and EVP of Wärtsilä. The Wärtsilä equipment is scheduled for delivery in 2028, and the plant is expected to become fully operational in late 2029. This is Wärtsilä’s fifth data center-related order in the US and its first in Texas.",799,Electricity Demand,0.95,positive,deepseek-chat,2026-04-30T14:10:29.496195
DOC_f7f57daf37ba_P0004,DOC_f7f57daf37ba,GDELT/RSS,W rtsil inks two natural gas supply deals with data center operators in Ohio and Texas,Various,Grid Infrastructure,Article,AI/Data Center Demand,rebuild,,,"Altogether, Wärtsilä has sold more than 2.4GW of power capacity for US data centers. Comments",93,Electricity Demand,0.95,positive,deepseek-chat,2026-04-30T14:10:31.759846
DOC_fa634359eb3d_P0001,DOC_fa634359eb3d,GDELT/RSS,Brent crude oil spot prices surge past futures price in April,Various,Oilfield Services,Article,Oil Supply,rebuild,,2026-03-01,"The Dated Brent spot price increased to a premium of more than $25 per barrel (b) compared with the front-month Brent futures contract in early April. Brent crude oil price benchmarks are widely used by commodities traders, financial market participants, economists, and others to assess changes in global petroleum prices more broadly. Read More ›Tags: spot prices, Brent, liquid fuels, crude oil, oil/petroleum
The article has been changed to reflect Corpus Christi and Corpus Christi Liquefaction Stage 3 as one terminal, reflecting the co-location of these projects, although having different liquefaction train technologies.",629,Not Relevant,0.95,neutral,deepseek-chat,2026-04-30T14:10:34.179011
DOC_fa634359eb3d_P0002,DOC_fa634359eb3d,GDELT/RSS,Brent crude oil spot prices surge past futures price in April,Various,Oilfield Services,Article,Oil Supply,rebuild,,2026-03-01,"On April 22, 2026, Golden Pass LNG—the 9th liquefied natural gas (LNG) terminal in the United States—shipped its first cargo from Train 1, according to the project developer. The shipment left port 23 days after achieving first LNG production in March 2026. The terminal began shipping as geopolitical developments in the Strait of Hormuz have affected over 10 billion cubic feet per day (Bcf/d), or approximately 20%, of global supply. Golden Pass LNG is the only new U.S. LNG export terminal currently expected to begin LNG shipments in 2026. Read More ›
We estimate the Lower 48 U.S. states began this natural gas injection season (April–October) with 1,890 billion cubic feet (Bcf) of working natural gas in storage, based on interpolated data from our Weekly Natural Gas Storage Report.",791,Not Relevant,0.95,neutral,deepseek-chat,2026-04-30T14:10:36.327430
